,0
0,45072.78991354468
1,43490.928097982716
2,44312.67449567724
3,48113.25158501441
4,47764.009365994236
5,51749.47939481268
6,49366.41484149856
7,42196.677521613834
8,43737.45201729106
9,47722.92204610951
10,46223.234870317
11,45113.8772334294
12,51852.19769452449
13,48174.88256484149
14,50866.102017291065
15,46634.108069164264
16,47188.78688760807
17,45319.313832853026
18,46223.23487031701
19,46510.846109510094
20,47476.398126801156
21,47722.92204610952
22,51009.90763688761
23,48893.910662824215
24,50496.31613832853
25,54872.11570605189
26,65616.4498559078
27,68225.49466858793
28,63705.889481268045
29,71327.58731988477
30,64959.05273775221
31,72272.59567723348
32,71327.58731988477
33,79914.83717579255
34,70546.92824207498
