,0
0,42839.92798319328
1,44079.09945378151
2,43193.97697478991
3,46557.44239495797
4,52222.2262605042
5,55762.716176470574
6,55762.716176470574
7,43016.95247899159
8,46380.41789915966
9,48504.71184873949
10,49212.80983193277
11,49920.90781512604
12,59126.181596638635
13,59834.27957983192
14,51337.10378151259
15,59834.279579831906
16,59834.279579831906
17,55762.71617647056
18,50806.03029411763
19,58241.05911764703
20,64790.965462184846
21,62135.598025210056
22,65853.11243697476
23,81962.3415546218
24,79306.97411764703
25,83909.61100840331
26,100726.93810924365
27,102143.1340756302
28,137371.00873949574
29,197382.31281512597
30,202516.02319327721
31,200745.778235294
32,186937.86756302512
33,186229.76957983183
34,180919.03470588228
