,0
0,46126.78947044064
1,50165.05244882688
2,47973.322202755655
3,47608.03382841045
4,48303.90818153807
5,52435.31969538232
6,49956.83807545011
7,43819.99338645068
8,43456.53145397721
9,45975.19479508739
10,44872.02390456487
11,43832.77847955276
12,54362.21587005327
13,51193.33922260863
14,52504.72448650792
15,44384.363924814024
16,48623.53550909012
17,51584.19778315799
18,52420.70816040851
19,53138.49981599683
20,52369.56778800018
21,51030.785896025
22,62783.93934058194
23,59594.97183254832
24,110300.6510754061
25,104319.05394550339
26,137653.444546375
27,114057.64200554654
28,132119.32567504514
29,127262.81673812565
30,96669.9153867148
31,120782.60097724172
32,121272.08739886429
33,132018.8713721002
34,122201.74631157283
