,0
0,51837.483080235725
1,50722.07813916592
2,48577.80829555758
3,51799.020840888494
4,53731.74836808705
5,60818.41596781507
6,62318.44330235722
7,52183.64323436084
8,52462.4944696283
9,56933.72979374434
10,65395.42245013601
11,82280.34552357209
12,105511.53808930193
13,90982.42717588397
14,82107.26544650954
15,78222.57927243883
16,80655.31591115143
17,79597.60432910247
18,73895.57734587492
19,83068.82143019041
20,107578.88345421581
21,98299.86821169542
22,110069.31345194926
23,102049.9365480508
24,125992.68054170448
25,157820.18360154133
26,159608.67773118772
27,155675.913757933
28,230571.509326836
29,240975.54507026306
30,184522.59326835914
31,273774.2196736175
32,325073.231402992
33,269437.6021872168
34,284235.94877606543
