,0
0,43651.51784511784
1,43508.398114478114
2,43651.517845117836
3,46657.03218855218
4,50235.025454545445
5,54099.25818181818
6,61827.72363636363
7,49519.426801346795
8,53813.01872053871
9,58679.089562289555
10,63688.28013468013
11,76425.93616161615
12,78000.2531986532
13,74565.37966329967
14,67409.39313131313
15,58965.32902356903
16,69985.54828282828
17,67981.87205387205
18,61970.84336700336
19,66264.43528619528
20,70987.3863973064
21,70844.26666666668
22,84726.88053872055
23,78000.25319865321
24,86444.31730639732
25,105765.48094276096
26,115497.62262626266
27,110488.43205387208
28,114638.90424242427
29,145839.00552188556
30,112205.86882154885
31,155714.266936027
32,171171.19784511795
33,182048.29737373747
34,182763.8960269361
