,0
0,43996.51538065298
1,44845.46861601394
2,51569.04862889174
3,50321.54101204454
4,50525.67862207407
5,55412.02014468599
6,58363.91479130367
7,48694.920690856736
8,49482.30861525641
9,52061.57111658206
10,55314.811758957636
11,55509.228530414344
12,59303.59585334441
13,75709.13108476628
14,190476.59155518515
15,196312.33497841065
16,164411.78306188923
17,174923.24983864854
18,245036.4181849859
19,237551.3724839027
20,274033.6796477539
21,398107.2229119005
22,423138.3822369516
23,342248.0441928641
24,323535.429940156
25,340971.3740602984
26,383898.59719793947
27,344428.7523127035
28,376066.8415877585
29,352260.50792288454
30,280776.70133777737
31,290727.59975683654
32,280284.1788500871
33,295996.29426331335
34,277192.95218392543
