,0
0,48103.202315471564
1,45050.42561570494
2,48011.50439207431
3,53653.79224111106
4,74809.26731821719
5,73690.7436901112
6,68449.6342559374
7,48171.97575801949
8,45772.546762458245
9,53992.88352034045
10,62912.41694412666
11,60899.83856289754
12,78337.72699560702
13,75064.30216766578
14,71889.26157003616
15,66000.53555186932
16,71873.02339610124
17,67368.36290921157
18,65711.11398114677
19,79507.83070562397
20,85733.73762961611
21,81284.4779714456
22,89550.66369102644
23,84838.72768979089
24,111067.19934150919
25,122644.0621704114
26,235195.62164691355
27,252729.98393653045
28,260711.524018899
29,246238.53510936713
30,170070.99230082828
31,216120.54320688237
32,219866.78545234067
33,220023.43607147763
34,203937.13682217547
