,0
0,43481.17440263976
1,41938.18880435868
2,42909.3777551318
3,43263.50559736025
4,53796.47911522083
5,52604.29308997431
6,49780.92233280898
7,39896.961307754296
8,41226.27202378852
9,41922.21311222808
10,55301.52244469173
11,50578.37563166176
12,54961.040506158184
13,53418.38773479648
14,47072.709689751784
15,40019.441614088966
16,46167.7532959368
17,41819.7024210567
18,36905.512956298226
19,45655.86549391861
20,52045.143865403086
21,50840.310417219844
22,54341.3167822584
23,50542.4303243679
24,44829.45625307911
25,46617.402464029496
26,52303.08472792851
27,51955.28059716843
28,64197.32034608453
29,61854.551660514946
30,50522.46070920465
31,64154.05284656413
32,70921.08977155358
33,88756.9515546177
34,78736.1986656947
