,0
0,47026.55769784173
1,52904.877410071946
2,50579.87035971223
3,49965.71755395684
4,57160.07899280576
5,55580.82892086331
6,52510.06489208633
7,46851.0854676259
8,48342.59942446043
9,47947.78690647482
10,52553.932949640286
11,49351.56474820144
12,61371.41251798561
13,66723.31553956836
14,72206.82273381295
15,75847.87151079136
16,64529.9126618705
17,65670.48215827337
18,67205.86417266187
19,73040.31582733813
20,75365.32287769784
21,71680.40604316547
22,79488.92028776978
23,77032.3090647482
24,119496.58877697843
25,125681.98489208634
26,126603.21410071943
27,139588.15913669067
28,382090.78129496414
29,440830.1103597123
30,348619.453381295
31,451139.10388489225
32,673199.2112230217
33,599720.214820144
34,695659.6566906477
