,0
0,46323.9033796066
1,41792.716667894885
2,42158.2600055577
3,46124.14362153564
4,55611.75507839127
5,57335.27395033069
6,53616.55284978228
7,41259.05743412123
8,46740.44250277884
9,55275.838464077555
10,54486.06566228804
11,63665.93740980242
12,90140.8816792252
13,82576.61188796155
14,65557.00485761833
15,65557.00485761833
16,75012.34209669789
17,73751.63046482061
18,68078.42812137288
19,76273.05372857516
20,94553.37239079566
21,90771.23749516383
22,93923.01657485703
23,90140.8816792252
24,108421.20034144571
25,105899.77707769116
26,121658.6724761571
27,107160.48870956842
28,98335.50728642748
29,116615.82594864798
30,166413.93540780037
31,149394.32837745713
32,141199.70277025484
33,141830.05858619345
34,138678.2795065003
