,0
0,42881.8603960396
1,60539.097029702956
2,68526.89455445543
3,64743.200990099
4,60539.09702970296
5,60118.68663366336
6,54653.351485148516
7,47926.78514851486
8,58857.455445544554
9,64322.790594059414
10,61800.328217821785
11,60539.09702970297
12,72310.58811881188
13,76935.10247524754
14,76094.28168316833
15,73992.2297029703
16,78196.33366336633
17,100478.08465346535
18,92069.87673267326
19,96694.39108910892
20,103841.36782178222
21,117294.50049504953
22,134531.32673267333
23,169425.38960396047
24,161017.1816831684
25,156392.66732673274
26,179094.8287128714
27,164380.46485148525
28,169425.3896039605
29,161437.592079208
30,136212.96831683177
31,153870.20495049513
32,140837.4826732674
33,152608.97376237632
34,144621.17623762385
