,0
0,50913.725793790276
1,54125.749563561796
2,60688.35499121265
3,62930.47354422964
4,77756.1675717633
5,75627.41456356179
6,70538.561218512
7,61645.66403632102
8,71344.71620386642
9,73574.23858523725
10,69795.3870913884
11,67691.82642647921
12,73397.89218219099
13,70614.138248389
14,63484.70509666082
15,63346.14720855303
16,71634.42815172819
17,67427.3068219098
18,70777.88847978912
19,72805.87211482135
20,90201.18515817227
21,91939.45684534273
22,92858.97737551264
23,90579.07030755715
24,105770.05331282958
25,107646.88288810784
26,116690.93413005277
27,115179.39353251322
28,120318.63156414767
29,118177.28238429998
30,96524.46332454601
31,107571.30585823084
32,113012.8520093732
33,115116.41267428239
34,119348.7263473931
