,0
0,52273.14657534247
1,50675.9115410959
2,65341.433219178085
3,65922.24595890411
4,65196.230034246575
5,107885.96640410957
6,82765.8154109589
7,76957.68801369861
8,90461.58421232876
9,93075.24154109588
10,101497.02626712328
11,106288.73136986302
12,126907.583630137
13,211851.4468150685
14,241182.4901712329
15,221434.85702054796
16,214610.30732876714
17,198928.3633561644
18,214174.69777397264
19,215045.91688356167
20,204446.08438356168
21,209092.5863013699
22,208947.3831164384
23,208947.3831164384
24,203139.25571917812
25,198492.7538013699
26,215917.13599315073
27,210689.8213356165
28,216352.74554794523
29,209382.99267123287
30,164370.00534246574
31,165386.4276369863
32,153334.56328767125
33,165241.2244520548
34,170758.94547945203
