,0
0,40030.164917418464
1,41649.82197640528
2,41990.52653573908
3,47106.33653435116
4,47593.80613462874
5,55996.10472866066
6,59439.84158223458
7,49700.93279389314
8,52520.91822345595
9,55723.54108119363
10,52982.179780707855
11,57227.882750867466
12,63035.5850853574
13,60079.317832061075
14,53333.36755725191
15,50041.63735322693
16,55550.56799722415
17,53883.736460791115
18,51860.475539208885
19,54565.14557945872
20,69210.2000222068
21,72402.33966273422
22,74268.35232616239
23,73351.07082026372
24,73670.80894517699
25,87603.00461762668
26,101991.22023872314
27,94359.4381096461
28,83970.56985426787
29,91665.25128660654
30,74273.59393476753
31,77345.17657737684
32,83388.75129909787
33,92734.53944205414
34,88258.20569326858
