,0
0,37912.49790826103
1,38204.743477456046
2,37753.601534810325
3,40860.0145859543
4,50387.16710258846
5,52597.13057200023
6,47735.21093929433
7,41226.47072845216
8,43286.81967098476
9,46409.23285764727
10,46409.23285764727
11,49945.17440870611
12,60994.99175576499
13,85304.58991929452
14,85304.58991929452
15,77790.71412329449
16,74696.765266118
17,71160.82371505916
18,65856.91138847091
19,88398.53877647102
20,95912.41457247105
21,95028.42918470634
22,105194.26114400051
23,100774.33420517697
24,104752.26845011816
25,111824.15155223585
26,139227.69857294185
27,123757.95428705942
28,123757.95428705942
29,121547.99081764765
30,90166.50955200044
31,104310.27575623579
32,104752.26845011814
33,137901.72049129475
34,149393.53053223598
