,0
0,57078.128290711094
1,59251.43889763427
2,59297.32345141892
3,61353.28995358134
4,62349.022380998336
5,64188.3536128332
6,65165.8450496063
7,50969.46499095406
8,53182.26640236402
9,67356.64444137363
10,65597.0470243121
11,64033.2111666351
12,71471.39821744751
13,109445.75581194757
14,87302.13342750317
15,91169.2234440099
16,96897.0825576443
17,127132.93493578238
18,106367.54162792706
19,115163.27209583543
20,119130.59353515865
21,113996.97700332549
22,121377.8083619071
23,182792.59113961787
24,168129.09127932184
25,182000.1423295829
26,460726.0523459174
27,357297.75488050736
28,295240.7764012614
29,310284.89239623013
30,236944.82692075756
31,295240.7764012614
32,379863.9288729605
33,720237.053259128
34,695790.3647673038
