,0
0,54400.479411408436
1,54591.5903760401
2,56500.11453016329
3,62363.79536719903
4,61317.10194422201
5,64289.340678262364
6,72986.50550162392
7,62005.920156090586
8,65300.483583579604
9,69311.0128909683
10,68676.27455747915
11,71456.97141152227
12,81294.33829219022
13,78974.9363369931
14,91628.9815047295
15,108005.05814260342
16,97793.87218230082
17,95094.40287466825
18,82882.90778737538
19,84888.17244106974
20,96547.44948738067
21,98664.75213612402
22,101756.35442642814
23,99197.36352797237
24,111895.7929783628
25,108851.59137827174
26,119057.39089650466
27,115471.95959725384
28,111533.60861359863
29,120760.58387893229
30,99712.52284751499
31,116969.60595030308
32,130349.95896671292
33,153949.03896232287
34,171129.20367235618
