,0
0,65121.40455923513
1,57363.34404260773
2,59362.46258819453
3,60351.31683337951
4,61467.17988069834
5,60709.11877310517
6,63681.487625329086
7,57952.66488450879
8,62111.29594866287
9,71137.26719287792
10,69124.3591202023
11,71103.51913973951
12,75515.44204357766
13,82745.50882562007
14,85716.42614867675
15,90003.1546618401
16,89127.51969170017
17,84578.79016384925
18,81931.20096279618
19,83601.54815200223
20,88627.83077587641
21,89381.5372959679
22,93519.12118719693
23,113943.58809948737
24,101008.64880788421
25,103670.7533006097
26,112392.26630199532
27,102227.20754378554
28,95799.83639122907
29,99514.66241249829
30,87488.7432618817
31,101332.70269447142
32,100929.9033505612
33,115700.30127414441
34,126506.93592427605
