,0
0,54288.07972903543
1,54688.87765985149
2,53475.55301474469
3,57549.11743885702
4,61158.12062497801
5,61690.0887876975
6,63970.99337579618
7,53603.07962909526
8,58780.66017172818
9,66077.00432135694
10,83340.46428687054
11,130131.80090086925
12,111707.84874476548
13,104457.04981454766
14,98514.30958581134
15,113830.25596931418
16,141988.1324179189
17,120563.66120702402
18,112502.15737129188
19,127379.04783967348
20,122004.71194918541
21,128262.62509624526
22,126173.01042967245
23,122645.9886384911
24,139674.4352718444
25,143216.03153323726
26,155719.1051659219
27,143924.7151472711
28,159446.5259225113
29,150924.10446634068
30,173221.22208114874
31,159714.33181264746
32,167540.82231621927
33,179859.89326248385
34,167500.74252313768
