,0
0,52463.56219672013
1,53124.66940625649
2,55711.72844919087
3,57663.33732989161
4,59688.96918246884
5,60946.56290165799
6,62390.28973419858
7,52212.80838348511
8,54167.04671313303
9,64991.69122593571
10,60553.18140310658
11,59115.11186981597
12,66655.89336868326
13,70342.54015316299
14,72845.21778897442
15,71706.82575539047
16,63490.11651655729
17,64389.78645784633
18,56299.290768477484
19,59505.86391942019
20,64455.044599898916
21,63463.0252243743
22,73031.82898395264
23,70294.89135102936
24,76361.90655514138
25,75854.90098996363
26,82070.6792602688
27,79680.27112647456
28,79563.38016873202
29,83664.28468279829
30,77040.06534269883
31,89241.90366165152
32,91632.31179544576
33,118723.60397844712
34,123504.42024603559
