,0
0,57876.400085601046
1,54269.780039553014
2,69514.2933295307
3,69352.9627415648
4,69296.28505229326
5,69050.16107092895
6,74638.49197690104
7,64046.01201737001
8,64798.88809454419
9,72035.78108058822
10,81368.63286713521
11,78386.80624612798
12,95583.79898935818
13,98556.92313051663
14,97247.7577645472
15,118300.17222129705
16,109337.9568201046
17,105094.94004255072
18,99746.70832420145
19,111648.35364970191
20,117928.19699288878
21,117965.23831737335
22,121961.90797305401
23,120806.48641774642
24,129738.3547097226
25,131687.04077432305
26,143028.60342237627
27,130991.5118079473
28,123772.69320312765
29,130094.2638214869
30,101683.34480131902
31,114883.22160785066
32,180420.2585059788
33,197625.7305885488
34,171490.62161909204
