,0
0,54360.86004309067
1,57547.25666093898
2,57789.09599398594
3,58971.44755950988
4,63341.82979242972
5,65876.24064077984
6,67394.27267051372
7,58183.36880626036
8,56543.71680305403
9,63074.54597356992
10,66492.51075588017
11,67899.1939807266
12,74730.68826800356
13,75505.22775357284
14,87414.18085658742
15,161281.39065650155
16,121523.09767784314
17,110133.07202402099
18,105666.7477390912
19,113680.59359189209
20,114502.5205143422
21,124240.98894682535
22,126801.07771663798
23,122344.09085769457
24,121603.86641262518
25,118253.59796871613
26,127165.47076575604
27,119351.67926471308
28,112721.40650744237
29,114925.73934717434
30,99658.58098816228
31,117515.00757319438
32,133566.97658636075
33,128780.37859009852
34,126712.83904106685
