,0
0,54354.798471440554
1,51981.76185723861
2,51595.244949432345
3,52809.06308970646
4,69538.93245738954
5,67491.05734499825
6,61832.51626461277
7,52316.44784445653
8,53320.948805431544
9,66995.11960483881
10,62302.76004413867
11,62852.1899523412
12,65965.92143170311
13,69482.45004392788
14,69442.58010501375
15,65198.20360794579
16,66766.31045540392
17,64406.56382084001
18,60330.194816362906
19,66931.43845240654
20,72377.56135824406
21,67791.63238447854
22,67026.12955732757
23,73284.2702190492
24,82172.60860096879
25,88237.38005895696
26,90787.28415217513
27,90491.58210522878
28,84391.70295103012
29,85669.64524305776
30,73648.63716079207
31,82191.546821953
32,80447.01549479993
33,90186.13407321456
34,92734.04466948702
