,0
0,54953.73382497573
1,57449.32694205028
2,56922.59359658352
3,62075.44829844121
4,64410.902244123325
5,66232.73109847723
6,64117.27735142017
7,57803.03133288839
8,55099.23544591345
9,59177.43177931366
10,58814.9885523832
11,62929.451055566686
12,69040.08219314658
13,72848.03002039068
14,94042.54766608386
15,94743.83926249541
16,83090.16439153414
17,83443.43184056762
18,77371.2515817941
19,83006.70850685214
20,85068.85535374584
21,96811.88482375143
22,92712.27834192496
23,89091.99701976421
24,93074.72156885543
25,96359.65005597202
26,104494.85104524848
27,98443.4255221943
28,100303.04984264764
29,100836.33731518367
30,81383.68817359935
31,110520.71547273253
32,109372.65088109927
33,132486.87234538075
34,277458.04593230126
