,0
0,57406.39963590463
1,56968.08981691674
2,58998.54981249453
3,62863.15206463147
4,65789.99660357399
5,67489.88087585903
6,68798.05134963272
7,59816.079551975934
8,60680.10290309762
9,68051.79816015497
10,72362.59571166812
11,78084.17739083951
12,83133.24024260587
13,88916.47204117695
14,110601.54310909427
15,90431.81559060774
16,84545.76532047968
17,85783.17128843079
18,72458.0407470178
19,92741.23725602737
20,102408.83621212433
21,94701.9568341447
22,93883.09577979257
23,91965.38791288433
24,94511.16917228153
25,102408.83621212436
26,112649.7198333368
27,101249.67059503931
28,98256.15790372272
29,103432.92457424561
30,85057.3998661955
31,109577.45474697309
32,108553.36638485185
33,130059.22198939798
34,184335.90518182394
