,0
0,56780.62662401275
1,56980.099136827215
2,58972.12565149526
3,65092.35613204288
4,63999.867442919225
5,67102.14851876543
6,76179.8344852466
7,64718.82304998557
8,68157.53127258537
9,72343.53054375618
10,71681.02093524273
11,74583.37972936171
12,84851.15423903812
13,82430.27306604179
14,95637.96207405363
15,112730.5300661353
16,102072.581024629
17,99255.00367056762
18,86509.22733597281
19,88602.22697155821
20,100771.62444443544
21,102981.56399734161
22,106208.43106202573
23,103537.47837352805
24,116791.49357955543
25,113614.10109527626
26,124266.42802537288
27,120524.12578665187
28,116413.4628083704
29,126044.13965310498
30,104075.1771087472
31,122087.29764299162
32,136053.07215348099
33,160684.66666145014
34,178616.50344476473
