,0
0,57923.7128513591
1,60178.292582980466
2,57663.62227081546
3,57839.403063450336
4,61983.641360469876
5,60780.07550881027
6,63788.99013795929
7,53798.67142967354
8,58827.590805955464
9,63187.20721212949
10,61381.858434640075
11,62585.42428629968
12,71612.16817374674
13,77028.214506215
14,76426.4315803852
15,77028.214506215
16,73417.51695123616
17,72213.95109957654
18,73417.51695123615
19,77028.21450621498
20,80638.91206119381
21,78231.7803578746
22,89063.87302281108
23,101099.53153940718
24,103506.6632427264
25,104710.22909438601
26,128179.76320174838
27,112533.40713017348
28,107117.36079770523
29,119153.01931430133
30,93878.13642944953
31,112533.40713017347
32,133595.80953421665
33,145631.46805081275
34,130586.89490506763
