,0
0,51825.98298611112
1,49151.093541666676
2,52160.34416666668
3,54166.51125000002
4,57175.76187500001
5,59850.651319444456
6,58178.84541666668
7,49819.81590277779
8,49151.093541666676
9,53497.78888888891
10,54835.23361111112
11,57844.484236111115
12,65200.43020833334
13,64866.069027777776
14,70550.20909722222
15,68544.04201388889
16,64197.34666666667
17,66203.51375
18,58178.84541666666
19,62859.90194444444
20,70215.84791666667
21,69212.76437499998
22,68878.40319444443
23,69547.12555555554
24,81584.12805555553
25,78240.51624999997
26,91280.60229166664
27,81584.12805555553
28,77237.4327083333
29,79577.9609722222
30,66203.51374999998
31,79912.32215277776
32,79912.32215277776
33,90277.51874999997
34,100642.71534722218
