,0
0,67590.52500465776
1,62568.14372987179
2,59304.220945748115
3,117237.51098289933
4,96326.49884343254
5,88504.51354644456
6,78562.13923668099
7,76178.04097835247
8,79571.1396231646
9,92277.99640775405
10,106814.74533868604
11,95512.75044914163
12,100206.53690779842
13,98427.83888136006
14,107790.41001918555
15,115748.71454243003
16,114842.10239575477
17,107074.287620991
18,106506.98533879696
19,112492.53040433838
20,112927.68042352393
21,116179.10231790355
22,124426.71314665306
23,124832.09914263852
24,133894.64892660693
25,136140.04683682296
26,159322.64922692187
27,150022.58253781663
28,140827.8804908397
29,147090.82625260612
30,120026.99523721331
31,145855.02400933768
32,137771.11530818875
33,154389.5600217362
34,147715.87073980834
