,0
0,57718.650673540484
1,58144.77581694056
2,56854.778791920326
3,61185.75979484111
4,65022.82301791182
5,65588.40729915192
6,68013.44675159236
7,56990.36406482035
8,62495.12614456134
9,70252.54068691278
10,88606.9127726361
11,138355.08633212518
12,118766.88826301158
13,111057.8970324102
14,104739.62331526905
15,121023.41459056202
16,150960.64284688747
17,128182.31699968333
18,119611.39081993177
19,135428.38136995464
20,129714.43058345362
21,136367.79361790483
22,134146.13207481444
23,130396.23081289374
24,148500.73860998708
25,152266.13533166779
26,165559.3028732802
27,153019.60206249793
28,169522.26670690093
29,160461.29661223927
30,184167.4131125736
31,169806.99577999098
32,178128.0576711125
33,191225.59503325488
34,178085.44515677248
