,0
0,37313.52528369212
1,36597.271001296016
2,36523.43035362631
3,37955.32357968794
4,35254.6018911686
5,34038.07722081026
6,31370.583823742276
7,27578.55889653779
8,27932.378666621782
9,31438.27108410617
10,30711.55604329019
11,35438.588171612275
12,36364.98063050174
13,40192.69520407992
14,42037.48071836131
15,35159.53205729386
16,33760.25178395301
17,34743.56307542121
18,31233.055617457463
19,35576.731716627684
20,49922.12354265902
21,42507.907177890374
22,42091.63052665242
23,43374.304110548204
24,46554.68233955533
25,44776.96874690725
26,51583.53811522732
27,49052.034577617706
28,49064.03368286404
29,54632.849194620736
30,55142.96500227226
31,56672.081747765675
32,63142.3684998233
33,66282.13437261208
34,62615.6385464461
