,0
0,59189.49275732701
1,57498.36439283195
2,58625.78330249532
3,60880.62112182207
4,61444.33057665376
5,81174.16149576276
6,77791.90476677264
7,59753.2022121587
8,69336.26294429737
9,85120.12767958458
10,80046.7425860994
11,80046.7425860994
12,87938.674953743
13,92448.35059239648
14,94139.47895689153
15,74409.64803778252
16,78355.61422160432
17,72718.51967328746
18,86247.54658924791
19,85120.12767958453
20,89066.09386340634
21,90193.51277306971
22,93012.06004722814
23,91884.64113756477
24,102595.12077936681
25,103158.8302341985
26,119506.40442431738
27,140927.36370792144
28,125707.20842746593
29,137545.10697893135
30,100340.28296004009
31,122888.66115330753
32,152201.5528045552
33,204626.53210390196
34,183205.5728202979
