,0
0,68730.60363918525
1,60542.571056256056
2,62652.48599612026
3,63696.145137730346
4,64873.852242483015
5,64073.77739961203
6,67210.8827313288
7,61164.55360523763
8,65553.6669127061
9,75079.88116197866
10,72955.41244325897
11,75044.26270320079
12,79700.70594859359
13,87331.48199903007
14,90467.05535402524
15,94991.3656071775
16,94067.20064985452
17,89266.3685984481
18,86472.04305819592
19,88234.96527061106
20,93539.81766343355
21,94335.29657613969
22,98702.19622114454
23,120258.64067119305
24,106606.8131105723
25,109416.45841804075
26,118621.34054995154
27,107892.90756838025
28,101109.31464500488
29,105030.02606983513
30,92337.59893113484
31,106948.82691367606
32,106523.70337342388
33,122112.71549854512
34,133518.28219107664
