,0
0,40499.466430023625
1,40464.38824111215
2,41889.76970236459
3,45870.95555140392
4,47260.881638917876
5,45508.85811747897
6,47567.15571844606
7,40235.81423594702
8,39508.9790743081
9,41993.11834496401
10,44365.23372199937
11,47375.92301115445
12,55200.24506254923
13,52104.68918731798
14,49771.046662637134
15,58712.21298679414
16,63617.12447716907
17,63438.71605399564
18,55031.266260050914
19,86344.01904353718
20,83338.23315713316
21,117732.96316207848
22,98393.56552704361
23,86474.52499368097
24,84031.12168434162
25,81585.45526604024
26,88692.37177647122
27,81687.67235415864
28,77202.19039141345
29,85109.11591992232
30,76773.3312431086
31,88766.67718739125
32,90187.53243071963
33,110763.34192867739
34,109414.52898730699
