,0
0,56539.467300827535
1,55441.613566830885
2,58186.24790182251
3,68066.93150779237
4,68066.93150779237
5,69164.78524178902
6,71360.49270978234
7,63126.58970480744
8,64773.37030580242
9,71909.41957678067
10,73556.20017777564
11,76849.76137976558
12,102100.39726168854
13,91121.85992172205
14,97708.98232570196
15,84534.73751774215
16,85083.66438474048
17,76300.83451276728
18,74654.0539117723
19,77947.61511376225
20,94964.34799071035
21,99355.76292669695
22,95513.27485770866
23,104296.10472968186
24,108138.59279867014
25,105942.88533067684
26,113078.93460165508
27,108687.51966566849
28,110883.2271336618
29,115274.64206964841
30,87828.29871973213
31,103198.25099568524
32,106491.8121976752
33,119666.05700563503
34,107040.73906467354
