,0
0,44552.271139240496
1,44443.60706329113
2,43248.30222784809
3,50963.45162025316
4,59439.24954430379
5,58352.60878481012
6,55310.01465822784
7,53571.389443037966
8,58026.61655696201
9,69871.00083544302
10,84431.98701265821
11,83671.33848101264
12,90734.5034177215
13,102904.87992405063
14,88669.88597468355
15,78564.1269113924
16,87583.24521518988
17,91603.81602531644
18,84431.98701265821
19,91712.4801012658
20,93125.11308860758
21,88017.90151898733
22,88561.22189873418
23,83671.33848101266
24,86387.94037974684
25,90843.16749367089
26,103448.20030379746
27,97689.00427848102
28,93016.44901265824
29,100188.27802531647
30,72913.59496202532
31,86387.94037974684
32,83019.35402531645
33,81824.04918987342
34,82693.36179746836
