,0
0,48347.25574532593
1,46069.11280444669
2,46659.742455785745
3,49233.20022233451
4,48326.16182920667
5,48262.88008084891
6,49908.205538150585
7,41301.8877614957
8,49338.66980293077
9,49001.16714502274
10,47313.65385548257
11,48748.04015159171
12,50372.27169277413
13,53810.58002021224
14,47693.344345629106
15,41090.948600303185
16,42968.30713491663
17,46533.17895907024
18,41449.54517433047
19,49844.92378979283
20,57459.827508842856
21,55603.56289034867
22,68112.2551490652
23,66804.43234967157
24,65285.670389085404
25,81401.42230419406
26,89163.98343607885
27,87286.62490146542
28,92285.88302172816
29,87940.53630116222
30,67500.5315816069
31,77731.0808994442
32,75009.96572006067
33,100111.72590197073
34,100934.38863062156
