,0
0,41057.19785173961
1,38049.08751338064
2,38024.33981929608
3,40122.48025840342
4,42989.06472121626
5,43888.55903405141
6,46102.49337133286
7,38910.7572255979
8,42983.159021491534
9,47802.20999686846
10,60477.38833701208
11,73118.1870680439
12,97022.20976336594
13,89991.61485297712
14,78742.662996355
15,68861.58368549809
16,71009.00859492726
17,80851.84146947163
18,71009.00859492726
19,74524.30605012168
20,80148.78197843276
21,80148.78197843276
22,84367.13892466605
23,85070.19841570493
24,90694.674344016
25,94209.97179921043
26,111083.39958414364
27,149048.61210024336
28,154673.08802855443
29,170140.39683140986
30,130066.00584219351
31,139908.83871673787
32,150454.73108232112
33,143424.13617193227
34,137096.60075258234
