,0
0,43017.83346534653
1,60731.05900990098
2,68744.18485148513
3,64948.493663366324
4,60731.05900990098
5,60309.31554455445
6,54826.6504950495
7,48078.75504950495
8,59044.085148514845
9,64526.7501980198
10,61996.28940594059
11,60731.059009900986
12,72539.87603960396
13,77179.05415841585
14,76335.56722772279
15,74226.84990099011
16,78444.28455445544
17,100796.6882178218
18,92361.81891089109
19,97000.99702970298
20,104170.63594059409
21,117666.42683168319
22,134957.90891089113
23,169962.6165346535
24,161527.7472277228
25,156888.56910891092
26,179662.7162376238
27,164901.6949504951
28,169962.61653465353
29,161949.49069306935
30,136644.88277227728
31,154358.10831683173
32,141284.06089108915
33,153092.87792079212
34,145079.75207920797
