,0
0,42640.85449715371
1,45504.79248576851
2,45902.561650853895
3,49402.93030360532
4,49721.14563567363
5,55369.46777988615
6,55051.25244781784
7,44152.377324478184
8,46459.43848197343
9,49880.25330170777
10,48846.05347248576
11,53301.06812144211
12,101828.90626185956
13,109386.52039848195
14,88225.20081593926
15,81860.89417457303
16,94271.29212523716
17,98010.32227703983
18,107556.78223908915
19,121319.59535104362
20,145106.19142314987
21,148527.00624288424
22,130309.1784819734
23,117580.56519924095
24,121637.81068311194
25,126808.80982922201
26,142162.69960151805
27,134048.2086337761
28,135718.8391271347
29,142878.6840986717
30,107238.56690702087
31,133411.77796963946
32,144390.20692599617
33,153936.66688804553
34,137389.46962049333
