,0
0,51099.175579598144
1,46334.34336321483
2,48099.58761051005
3,49652.47164760432
4,47356.32687480679
5,50515.18500154559
6,56859.4462812983
7,50687.72767233384
8,48564.12557032457
9,50302.82479134466
10,50422.27740958269
11,50050.64704173107
12,53554.59051004638
13,62327.721693972184
14,62606.44446986091
15,54072.21852241114
16,55027.83946831531
17,58000.882411128296
18,52306.97427511592
19,62632.98949613602
20,60018.304408037104
21,69216.15601236477
22,84466.27360741887
23,74737.52147758889
24,77644.20185471408
25,82993.02464914994
26,91381.25295208656
27,91673.24824111284
28,100632.19460896446
29,124124.54286244205
30,99318.21580834623
31,110706.03208037095
32,113639.25748377126
33,167406.20820401853
34,189040.404618238
