,0
0,51927.54657534247
1,50340.8715410959
2,64909.433219178085
3,65486.40595890411
4,64765.19003424658
5,107172.68640410958
6,82218.61541095891
7,76448.88801369863
8,89863.50421232877
9,92459.88154109589
10,100825.98626712328
11,105586.01136986302
12,126068.543630137
13,210450.8068150685
14,239587.93017123287
15,219970.85702054793
16,213191.4273287671
17,197613.16335616435
18,212758.69777397258
19,213624.1568835616
20,203094.4043835616
21,207710.18630136983
22,207565.9431164383
23,207565.9431164383
24,201796.21571917803
25,197180.4338013698
26,214489.61599315063
27,209296.8613356164
28,214922.34554794515
29,207998.6726712328
30,163283.2853424657
31,164292.98763698628
32,152320.8032876712
33,164148.74445205476
34,169629.985479452
