,0
0,17624.268680588004
1,17042.1455558351
2,16229.916985946878
3,17403.205319340115
4,19461.370689717143
5,18991.805919562954
6,18921.028228444095
7,22184.908715810663
8,22930.412942529565
9,27507.88996154261
10,27336.090367681416
11,40348.896265679476
12,42002.03863709881
13,42859.47762642418
14,51061.58310031269
15,36181.11918556589
16,42879.432570175755
17,43548.23498184954
18,43094.88360349351
19,43595.004381267296
20,45824.96934550552
21,53272.216712791575
22,49351.693857599836
23,50472.60046364519
24,63671.86036732201
25,68232.18860654855
26,79596.21727707294
27,81974.28533946739
28,74288.51403515082
29,75557.21194335625
30,71363.86759156098
31,69875.97709808436
32,67129.05437228197
33,75542.2457355426
34,83336.52204650835
