,0
0,17776.685163587805
1,17046.494404629426
2,18614.541557979082
3,19185.290398397512
4,20700.835432895623
5,22326.707500556426
6,24453.164286668154
7,21048.75269975518
8,23641.679924326738
9,24234.929672824397
10,23807.654364567108
11,24615.751493434233
12,26570.185208101495
13,26637.20404184287
14,25543.36957489428
15,24404.775237035392
16,29659.58408190519
17,27141.175993768087
18,22767.531742710886
19,24402.35578455375
20,27172.386930781217
21,30887.698161584693
22,33022.38108613399
23,34777.209971066106
24,40027.66380146896
25,51489.57798798131
26,63782.09021144002
27,58190.25163587805
28,65928.38650790119
29,63972.50112174495
30,41878.54494992211
31,45217.63131983085
32,45114.07875361673
33,56817.45429779657
34,50174.36361896283
