,0
0,17663.13497342327
1,18569.013311754177
2,21707.953496322494
3,22098.82839536418
4,28006.056513598756
5,26025.007382510914
6,26941.285939885056
7,20867.46172030973
8,21154.623323892458
9,26644.590802179355
10,25498.929635907138
11,25300.843982463244
12,31095.114166089323
13,32983.33171238383
14,29269.105337405304
15,28825.651553200583
16,26890.633021211514
17,26935.31544376765
18,23783.47128371976
19,25200.98261998328
20,31956.021186890677
21,32788.90539526997
22,32567.034055680895
23,31857.02650933097
24,35132.325121355076
25,37974.66646654216
26,44358.18609762724
27,43465.30803310038
28,42680.76558360725
29,55159.10246900308
30,42011.492228510004
31,54270.0763374552
32,64871.5588788445
33,63763.165164143895
34,59589.69207974684
