,0
0,18264.257712765957
1,17954.25206948138
2,20973.185530252656
3,20419.81097074468
4,20512.52293882979
5,23824.07854886968
6,23325.75172041223
7,20874.679064162232
8,22395.73479055851
9,24307.919132313822
10,24218.104413231376
11,25113.354355053183
12,28500.238439162225
13,34587.35859374999
14,32089.929953457435
15,41161.21658078456
16,38446.49426529254
17,37751.154504654245
18,40932.33390957445
19,42505.5401180186
20,42809.751263297854
21,43061.81192652923
22,49125.754089095724
23,53202.18343583775
24,74441.91587433507
25,79193.40423869678
26,86598.77268949467
27,77637.5815242686
28,106931.66619015954
29,117141.57167553187
30,156347.14517952123
31,186782.74595246004
32,198586.13838929514
33,186852.27992852387
34,187330.32601396268
