,0
0,17778.428124372014
1,17155.466361993535
2,20644.347756430197
3,20670.737630929852
4,24654.571750142528
5,24830.90173673062
6,20076.109987243053
7,16528.59018797513
8,18849.03266952073
9,23622.152160925052
10,23187.056234007305
11,21505.51831721473
12,27219.41868825275
13,24929.0212602878
14,22271.939377708248
15,15684.269743521423
16,18946.270802377527
17,19398.890850279327
18,16763.04011427661
19,16880.83538905701
20,19072.180056252608
21,19647.157871972082
22,20621.846370314575
23,19850.65543073664
24,20210.029527189257
25,20476.287288472155
26,24593.7557918162
27,24328.846039839766
28,26960.186129316997
29,28774.81404186718
30,20227.320338870268
31,29034.046600802925
32,31626.372190160328
33,36551.7908099394
34,34737.162897389215
