,0
0,15710.557858501481
1,13248.430751551929
2,14729.324753393106
3,14558.014234245207
4,15645.839160365229
5,16116.395420121862
6,19218.636768695666
7,15660.923499099115
8,16559.787352034076
9,18137.321266759565
10,18166.55108497004
11,17793.57359735501
12,20968.232289974894
13,21144.863011580805
14,21358.86033162709
15,19795.784849463955
16,18979.039886233793
17,18149.714208955873
18,23454.394193911223
19,22973.510482324335
20,26204.187777296203
21,26142.03529446322
22,29578.009813697092
23,28149.75452088163
24,26732.327404833643
25,26191.920016334203
26,29002.989813912012
27,26721.874771769082
28,25575.715390462414
29,25857.686120736907
30,19979.363129573845
31,21807.635056614454
32,23558.544980853894
33,27979.82099531109
34,25776.25572782079
