,0
0,16965.71212526096
1,17855.670379958246
2,19084.66035073069
3,19734.47113987474
4,20038.187052192065
5,21373.124434237994
6,23859.35701878914
7,20243.01871398747
8,21316.619148225465
9,22022.93522338204
10,24657.494183716066
11,25674.58933194154
12,26642.242354906044
13,29142.60126096032
14,33041.46599582463
15,35280.48795407097
16,35216.91950730688
17,31911.3602755741
18,30004.306872651345
19,31826.602346555315
20,32999.08703131523
21,35499.44593736951
22,37759.65737787056
23,39977.48985386221
24,49350.30417118997
25,47153.661177453025
26,49682.27272651357
27,53623.51642588727
28,50656.98891022965
29,60976.26676826723
30,44829.8812901879
31,48114.251039665985
32,46228.387118997925
33,56907.886175365355
34,57882.60235908144
