,0
0,19500.444073445018
1,19447.393874006022
2,19671.733276718394
3,20495.809679868245
4,23151.017119586202
5,23789.86740266091
6,25292.806527445387
7,20525.032247355834
8,23617.229465503497
9,24491.65860032426
10,23966.101963509103
11,25545.469341722644
12,28311.72253789342
13,28649.355586865346
14,35470.801994389985
15,37266.86594997299
16,34282.11786458737
17,32935.6318703518
18,30467.448862554378
19,30054.736294037433
20,31290.62610978154
21,31245.21873568544
22,32410.524811498
23,35632.65006047507
24,36458.97435343166
25,38158.82862528631
26,41827.38478988139
27,40176.08493785226
28,45272.5007076868
29,46000.367427108285
30,38259.534088628134
31,42105.2239699941
32,49524.15948814948
33,50746.56196505316
34,48097.19903883272
