,0
0,20422.61361022364
1,21248.32575079872
2,20862.99341853035
3,21083.183322683704
4,22514.417699680507
5,24826.411693290727
6,30386.20677316293
7,21908.89546325878
8,22514.417699680504
9,23615.367220447275
10,23780.509648562293
11,29175.162300319473
12,30110.969392971227
13,30276.111821086244
14,26642.978402555895
15,27083.358210862603
16,24110.794504792317
17,23009.844984025545
18,19872.138849840245
19,20697.850990415325
20,22734.607603833854
21,25762.21878594248
22,25872.313738019162
23,24826.411693290724
24,25652.123833865808
25,27964.11782747603
26,32808.29571884983
27,42001.224217252384
28,36661.61904153354
29,34955.14728434503
30,27083.35821086261
31,32367.915910543117
32,36991.90389776356
33,40625.03731629391
34,36716.666517571866
