,0
0,19213.573282442747
1,18167.936641221375
2,18821.45954198473
3,18821.45954198473
4,19997.800763358773
5,20520.61908396946
6,21174.141984732818
7,20912.732824427472
8,21696.960305343506
9,24703.165648854952
10,23918.938167938923
11,24703.165648854952
12,27055.84809160304
13,31238.394656488537
14,31630.50839694655
15,29408.53053435113
16,28624.3030534351
17,27447.961832061053
18,29800.644274809147
19,33329.66793893128
20,33721.7816793893
21,33460.372519083954
22,34244.599999999984
23,34506.00916030532
24,36335.87328244272
25,36858.691603053405
26,40518.41984732821
27,44962.37557251904
28,44439.55725190836
29,44178.14809160301
30,35551.645801526676
31,41694.761068702246
32,61169.74351145031
33,67051.44961832053
34,59731.99312977093
