,0
0,17015.58303641869
1,16066.455892674043
2,16788.707190911617
3,17690.836365730975
4,18956.9363581915
5,21543.405298261707
6,20137.575918368588
7,25836.764598537957
8,32622.59690103383
9,35463.12885249166
10,39729.51174011124
11,62217.09148135641
12,60751.19743265742
13,59719.13889531589
14,66832.0602012739
15,55397.43328642776
16,59224.81720870481
17,57134.145227812856
18,48656.70217384225
19,54223.22169957901
20,60425.267571926626
21,56321.16466669482
22,59524.613669674436
23,62201.6011194012
24,67732.92485674997
25,72041.87989559335
26,90624.72928139742
27,89216.37086281773
28,84472.42116988554
29,85372.54818907802
30,60285.95969094179
31,76456.52767621266
32,74237.61235858958
33,74005.78381232133
34,72287.82890786158
