,0
0,18058.718421052632
1,17656.13552631579
2,19151.44342105263
3,19899.09736842105
4,21969.523684210526
5,21566.940789473683
6,23119.760526315786
7,20186.656578947368
8,21739.476315789478
9,23062.248684210528
10,22832.201315789476
11,24097.46184210527
12,26570.471052631587
13,31056.394736842118
14,57971.936842105286
15,41638.57368421054
16,35657.34210526317
17,32724.238157894746
18,30883.859210526323
19,32149.11973684211
20,34219.54605263158
21,32954.28552631579
22,32724.238157894735
23,30538.78815789473
24,30423.76447368421
25,31516.48947368421
26,33241.844736842104
27,30423.76447368421
28,29216.015789473684
29,28755.92105263158
30,24500.044736842105
31,27433.148684210526
32,34507.1052631579
33,37382.69736842105
34,35542.31842105263
