,0
0,17574.79416589827
1,17527.01592068019
2,19250.410559355838
3,18809.028463299313
4,26362.213471287047
5,29701.090581764376
6,25136.334811189263
7,22350.263109104948
8,29075.440016243516
9,54667.20150533946
10,49778.264785349755
11,45333.77685808638
12,46667.1232362654
13,50222.713578076095
14,43388.78005135739
15,38654.378176598635
16,44889.32806536005
17,48889.36719989709
18,58222.79184715017
19,56889.44546897116
20,63111.72856713988
21,58222.791847150176
22,58222.791847150176
23,54222.75271261314
24,55111.65029806581
25,65778.42132349791
26,104889.91508341559
27,90667.5537161728
28,90223.10492344646
29,84000.82182527776
30,129334.59868336415
31,116445.58369430037
32,124890.11075610077
33,128445.70109791149
34,151557.03831968104
