,0
0,20757.03049507507
1,18729.40363695903
2,17240.85620815688
3,16795.32183332707
4,16463.153112118423
5,18347.66298430032
6,16309.288048714076
7,12645.09271009587
8,14013.531394848778
9,16538.79832655706
10,17118.09109515113
11,16982.24847343637
12,21865.758030310146
13,21344.292370538693
14,18796.630205166246
15,18419.466680555684
16,19241.715040634186
17,18307.613113879004
18,15981.492119479995
19,18184.316727081947
20,19312.210986018654
21,20259.594757556413
22,20359.92376968329
23,19673.150226387108
24,21271.017454553566
25,23366.89256124471
26,27208.0429395816
27,26144.637145466157
28,22981.800796979318
29,23990.934929952396
30,18536.714719574837
31,21325.779522272514
32,23340.655809397274
33,25076.327285584848
34,24093.96117825051
