,0
0,18922.183750164895
1,21093.033726697726
2,26334.360943755164
3,33338.31483854171
4,35670.44551054981
5,35727.27775562205
6,32971.91818164145
7,34030.58120835097
8,35210.470603967195
9,42437.145459171974
10,43798.756253792584
11,50510.63258138872
12,50291.81071470725
13,47238.584010108934
14,41232.44364886726
15,39331.10375759385
16,34686.57419097278
17,34634.11365705994
18,31349.186261013256
19,34075.83432656858
20,36000.214317195605
21,47830.182868896285
22,38272.91334830697
23,36906.576379459984
24,38493.625684679
25,41097.983992126705
26,42719.17990613133
27,39983.55210954587
28,40194.69394310947
29,38994.36384396414
30,33261.75081607432
31,36783.69584957405
32,36493.62690642986
33,38487.954275607335
34,37648.70388735759
