,0
0,19935.306864358565
1,22209.82031207599
2,21196.214909178456
3,22441.418778833115
4,22258.60998249224
5,22297.489251105184
6,21712.77554471047
7,19632.048569177576
8,22932.669772836703
9,24149.81958200202
10,23192.77970324332
11,25164.03485577976
12,28804.659075152103
13,31680.20027530968
14,46027.56519980743
15,35190.92199719877
16,34154.75137173372
17,31306.501893465236
18,27841.82542303148
19,34425.22910710379
20,39897.295579726015
21,38524.32376066881
22,39217.74695145973
23,38553.902498358664
24,39163.31597540161
25,41439.811503479694
26,47419.13808071085
27,44663.741443953295
28,47022.56954085881
29,45835.608340263534
30,35116.06034665386
31,42554.04560161075
32,48545.56959644597
33,58485.85507287614
34,70383.82607475824
