,0
0,18559.60039942805
1,17865.602898046425
2,19163.471680375682
3,24650.622262411944
4,35589.615455467865
5,31749.009471064855
6,28164.44388562205
7,22303.75596554275
8,25860.080294980246
9,25860.080294980246
10,25317.556293623475
11,25303.14121916201
12,25860.080294980242
13,25116.12931176148
14,23998.640990499687
15,17857.12796084084
16,21888.25360611013
17,21539.347354447065
18,19582.53300135384
19,21562.67263479234
20,21307.169920669956
21,23218.690727187124
22,26884.24189082104
23,23123.85336341226
24,24641.686452488226
25,25860.080294980235
26,30468.80747626384
27,39174.181040910655
28,34821.49425858725
29,48903.71620139828
30,36101.69625338826
31,45831.231413875874
32,63241.978543169505
33,77836.28128390091
34,77068.16008702031
