,0
0,18965.792783505152
1,18965.792783505152
2,18423.912989690718
3,18974.00308341143
4,19655.457975632613
5,20492.9085660731
6,19129.99878163074
7,18202.23489222118
8,19318.835679475163
9,20542.170365510778
10,20722.79696344892
11,21396.041555763823
12,24910.049915651358
13,23111.994236176193
14,26010.230103092777
15,27332.088388003744
16,26470.006897844418
17,25156.358912839733
18,23079.15303655107
19,25550.453308341133
20,27093.98969072164
21,29187.61616682286
22,28637.526073102144
23,28826.362970946568
24,42611.45651358949
25,79763.06358950323
26,96528.49599812554
27,86881.39360824738
28,98121.29417994372
29,129115.17632614802
30,88416.7196907216
31,179271.89845360813
32,216333.19223055278
33,199846.910018744
34,188319.64895032792
