,0
0,18193.545877803557
1,20417.793433874707
2,19605.343727764888
3,20324.561500386695
4,21842.910131477183
5,22522.171361175562
6,22375.664037122973
7,18233.502420726993
8,24346.853488012377
9,25159.303194122196
10,23387.896457849958
11,26144.897919566894
12,29501.24752513534
13,29088.363248259855
14,33883.14839907192
15,61106.872977571526
16,44444.9945784996
17,40089.73139984532
18,39050.861283836035
19,41834.50044083526
20,44165.29877803556
21,43219.6605955143
22,42567.03706109821
23,42393.89204176333
24,45443.90815158545
25,44591.50190255219
26,47348.50336426913
27,44631.458445475626
28,44005.47260634183
29,46163.12592420725
30,37266.13569992265
31,53874.73870842999
32,162263.5208120649
33,127860.93735498835
34,114528.77086620258
