,0
0,18944.85724137931
1,18692.930948275865
2,18894.471982758623
3,19675.443491379316
4,20028.140301724143
5,22093.93590517242
6,21791.624353448286
7,21212.193879310355
8,21993.165387931043
9,24109.346250000006
10,24386.465172413795
11,25696.481896551722
12,30508.274094827586
13,29273.83525862069
14,32045.02448275863
15,39275.30909482759
16,37159.12823275862
17,37385.86189655172
18,36025.45991379311
19,42096.88357758621
20,42273.231982758625
21,41164.75629310345
22,47991.958836206904
23,56708.60857758621
24,54038.18987068965
25,56507.06754310344
26,66861.23818965517
27,66458.15612068964
28,59051.52310344827
29,57993.43267241378
30,50611.992284482745
31,53509.14465517239
32,51644.890086206884
33,51644.890086206884
34,58623.248405172395
