,0
0,18454.501562499998
1,18142.770117187498
2,16210.035156249996
3,16646.459179687496
4,18579.194140624997
5,19514.388476562493
6,22195.278906249994
7,21634.162304687496
8,22569.356640624992
9,24938.515624999993
10,24876.169335937495
11,24252.706445312495
12,23192.819531249992
13,22881.088085937492
14,24502.091601562493
15,22507.010351562494
16,22444.664062499996
17,23130.473242187494
18,21634.162304687496
19,22070.586328124995
20,24315.052734374993
21,23379.858398437493
22,22818.741796874994
23,20698.967968749992
24,22008.240039062493
25,24564.43789062499
26,28055.83007812499
27,25312.593359374987
28,27494.713476562487
29,25936.056249999987
30,20636.621679687487
31,23629.243554687484
32,23192.819531249985
33,23753.936132812483
34,23255.165820312483
