,0
0,16888.86472303207
1,16089.391836734696
2,17263.617638483967
3,17813.25524781341
4,18063.09052478134
5,17688.337609329443
6,17788.271720116616
7,14440.479008746355
8,15539.754227405245
9,18013.123469387752
10,17013.782361516034
11,16289.260058309035
12,18887.54693877551
13,19986.822157434402
14,18312.925801749272
15,16064.4083090379
16,19212.332798833824
17,18662.695189504375
18,17838.238775510206
19,18737.645772594755
20,20561.44329446065
21,23159.73017492712
22,26182.737026239076
23,25108.445335276978
24,25932.901749271146
25,28281.35335276969
26,37600.20918367348
27,40848.06778425658
28,38574.56676384841
29,50366.79183673471
30,42771.799416909635
31,47843.455539358605
32,52015.704664723045
33,59111.02653061225
34,56063.03615160351
